episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status
v49_r006_static_map_baseline_p00052_rep00,313,52,0,v410_run006_seed04106_r00_e00052,4107935,8214149,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00052_rep00,314,52,0,v410_run006_seed04106_r00_e00052,4107935,8214149,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00052_rep00,315,52,0,v410_run006_seed04106_r00_e00052,4107935,8214149,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00052_rep00,316,52,0,v410_run006_seed04106_r00_e00052,4107935,8214149,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00052_rep00,317,52,0,v410_run006_seed04106_r00_e00052,4107935,8214149,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00053_rep00,318,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00053_rep00,319,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00053_rep00,320,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00053_rep00,321,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00053_rep00,322,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00053_rep00,323,53,0,v410_run006_seed04106_r00_e00053,4107972,8214190,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00054_rep00,324,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00054_rep00,325,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00054_rep00,326,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00054_rep00,327,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00054_rep00,328,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00054_rep00,329,54,0,v410_run006_seed04106_r00_e00054,4108009,8214231,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00055_rep00,330,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00055_rep00,331,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00055_rep00,332,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00055_rep00,333,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00055_rep00,334,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00055_rep00,335,55,0,v410_run006_seed04106_r00_e00055,4108046,8214272,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00056_rep00,336,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00056_rep00,337,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00056_rep00,338,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00056_rep00,339,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00056_rep00,340,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00056_rep00,341,56,0,v410_run006_seed04106_r00_e00056,4108083,8214313,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00057_rep00,342,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00057_rep00,343,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00057_rep00,344,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00057_rep00,345,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00057_rep00,346,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00057_rep00,347,57,0,v410_run006_seed04106_r00_e00057,4108120,8214354,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00058_rep00,348,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00058_rep00,349,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00058_rep00,350,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00058_rep00,351,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00058_rep00,352,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00058_rep00,353,58,0,v410_run006_seed04106_r00_e00058,4108157,8214395,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00059_rep00,354,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00059_rep00,355,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00059_rep00,356,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00059_rep00,357,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00059_rep00,358,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00059_rep00,359,59,0,v410_run006_seed04106_r00_e00059,4108194,8214436,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00060_rep00,360,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00060_rep00,361,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00060_rep00,362,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00060_rep00,363,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00060_rep00,364,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00060_rep00,365,60,0,v410_run006_seed04106_r00_e00060,4108231,8214477,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00061_rep00,366,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00061_rep00,367,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00061_rep00,368,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00061_rep00,369,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00061_rep00,370,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00061_rep00,371,61,0,v410_run006_seed04106_r00_e00061,4108268,8214518,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00062_rep00,372,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00062_rep00,373,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00062_rep00,374,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00062_rep00,375,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00062_rep00,376,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00062_rep00,377,62,0,v410_run006_seed04106_r00_e00062,4108305,8214559,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00063_rep00,378,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00063_rep00,379,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00063_rep00,380,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00063_rep00,381,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00063_rep00,382,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00063_rep00,383,63,0,v410_run006_seed04106_r00_e00063,4108342,8214600,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00064_rep00,384,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00064_rep00,385,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00064_rep00,386,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00064_rep00,387,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00064_rep00,388,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00064_rep00,389,64,0,v410_run006_seed04106_r00_e00064,4108379,8214641,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00065_rep00,390,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00065_rep00,391,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00065_rep00,392,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00065_rep00,393,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00065_rep00,394,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00065_rep00,395,65,0,v410_run006_seed04106_r00_e00065,4108416,8214682,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00066_rep00,396,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00066_rep00,397,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00066_rep00,398,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00066_rep00,399,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00066_rep00,400,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00066_rep00,401,66,0,v410_run006_seed04106_r00_e00066,4108453,8214723,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00067_rep00,402,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00067_rep00,403,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00067_rep00,404,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00067_rep00,405,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00067_rep00,406,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00067_rep00,407,67,0,v410_run006_seed04106_r00_e00067,4108490,8214764,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00068_rep00,408,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00068_rep00,409,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00068_rep00,410,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00068_rep00,411,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00068_rep00,412,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00068_rep00,413,68,0,v410_run006_seed04106_r00_e00068,4108527,8214805,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00069_rep00,414,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00069_rep00,415,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_only_without_memory_p00069_rep00,416,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_5_p00069_rep00,417,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_8_p00069_rep00,418,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_context_plus_memory_lambda_0_95_p00069_rep00,419,69,0,v410_run006_seed04106_r00_e00069,4108564,8214846,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_no_memory_baseline_p00070_rep00,420,70,0,v410_run006_seed04106_r00_e00070,4108601,8214887,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r006_static_map_baseline_p00070_rep00,421,70,0,v410_run006_seed04106_r00_e00070,4108601,8214887,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
