split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
heldout,elevator,0.4,peak_q_rad_s,1,1,-1.936860687,-1.953486199,,-1.945173443,0.8555212729,0.3522086552,,0.603864964,,-2.549038407
heldout,elevator,0.4,q_impulse_rad,1,1,-0.5957262994,-0.6699699893,,-0.6328481444,0.3532328431,0.1237855516,,0.2385091973,,-0.8713573417
heldout,elevator,0.4,theta_change_deg,1,1,-6.768426236,-16.79973263,,-11.78407943,15.33048621,0.9676467451,,8.14906648,,-19.93314591
heldout,elevator,0.4,response_altitude_loss_m,1,1,0.3512215294,0.5212365631,,0.4362290462,0.4668222188,0.6109734722,,0.5388978455,,-0.1026687993
heldout,elevator,0.4,max_abs_alpha_deg,1,1,23.04422686,14.05366982,,18.54894834,34.14320537,12.38253244,,23.26286891,,-4.713920572
heldout,elevator,0.6,peak_q_rad_s,1,1,-1.068523839,-2.361697945,,-1.715110892,-0.643581487,-2.5339513,,-1.588766393,,-0.1263444989
heldout,elevator,0.6,q_impulse_rad,1,1,-0.3140039284,-0.9913816729,,-0.6526928007,-0.1758517549,-1.10032518,,-0.6380884674,,-0.01460433328
heldout,elevator,0.6,theta_change_deg,1,1,2.692447631,-31.55259849,,-14.43007543,25.94540813,-32.10079717,,-3.077694522,,-11.35238091
heldout,elevator,0.6,response_altitude_loss_m,1,1,0.4029104563,0.7245281289,,0.5637192926,0.4860847207,0.8344953526,,0.6602900366,,-0.09657074407
heldout,elevator,0.6,max_abs_alpha_deg,1,1,30.69737134,16.50143866,,23.599405,54.7956948,20.40173889,,37.59871684,,-13.99931184
heldout,elevator,0.8,peak_q_rad_s,1,1,-1.142556564,-3.183739637,,-2.163148101,0.8396668329,-3.610690308,,-1.385511737,,-0.7776363633
heldout,elevator,0.8,q_impulse_rad,1,1,-0.3238187942,-1.229161757,,-0.7764902754,0.1933312457,-0.7650890489,,-0.2858789016,,-0.4906113737
heldout,elevator,0.8,theta_change_deg,1,1,11.72749626,-38.61848755,,-13.44549565,45.64349936,-46.99238603,,-0.6744433342,,-12.77105231
heldout,elevator,0.8,response_altitude_loss_m,1,1,0.4800607081,0.7898338341,,0.6349472711,0.5817044696,0.9906569674,,0.7861807185,,-0.1512334474
heldout,elevator,0.8,max_abs_alpha_deg,1,1,30.51364912,15.71465139,,23.11415026,69.15882591,9.74788531,,39.45335561,,-16.33920535
heldout,elevator,1,peak_q_rad_s,1,1,-1.155018056,-2.66931977,,-1.912168913,0.8959448972,-4.127686063,,-1.615870583,,-0.2962983302
heldout,elevator,1,q_impulse_rad,1,1,-0.2633459817,-1.01728448,,-0.6403152306,0.1535826663,-1.022810762,,-0.434614048,,-0.2057011826
heldout,elevator,1,theta_change_deg,1,1,7.786071173,-40.26040305,,-16.23716594,37.63828598,-65.89494648,,-14.12833025,,-2.108835684
heldout,elevator,1,response_altitude_loss_m,1,1,0.503935254,0.7269450982,,0.6154401761,0.5959579009,0.8656331201,,0.7307955105,,-0.1153553343
heldout,elevator,1,max_abs_alpha_deg,1,1,44.35402548,13.85745206,,29.10573877,79.76413746,14.6500887,,47.20711308,,-18.10137431
heldout,rudder,0.2,peak_r_rad_s,1,1,1.182986109,-0.7625569312,,0.2102145887,0.5108089759,0.2088962866,,0.3598526313,,-0.1496380426
heldout,rudder,0.2,r_impulse_rad,1,1,0.4953746959,-0.007975667179,,0.2436995143,0.2554511149,0.04810647521,,0.1517787951,,0.09192071928
heldout,rudder,0.2,psi_change_deg,1,1,17.71993162,8.74494002,,13.23243582,21.57248598,4.482626685,,13.02755633,,0.2048794895
heldout,rudder,0.2,roll_coupling_phi_change_deg,1,1,-17.72669459,-26.83016562,,-22.2784301,-4.164559559,0.7551095166,,-1.704725021,,-20.57370508
heldout,rudder,0.2,response_dy_m,1,1,0.007027788213,-0.05203140512,,-0.02250180845,0.0214876534,-0.1520164755,,-0.06526441105,,0.0427626026
heldout,rudder,0.4,peak_r_rad_s,1,1,0.3588192672,0.3335805376,,0.3461999024,0.5591149277,-0.6084901053,,-0.02468758878,,0.3708874912
heldout,rudder,0.4,r_impulse_rad,1,1,0.08900739847,0.06644387001,,0.07772563424,0.2435182402,-0.2078319564,,0.01784314189,,0.05988249234
heldout,rudder,0.4,psi_change_deg,1,1,3.406878221,1.41803719,,2.412457706,15.45835164,-1.867090836,,6.795630403,,-4.383172698
heldout,rudder,0.4,roll_coupling_phi_change_deg,1,1,-21.27035379,-19.67903094,,-20.47469236,4.002769206,-5.848215603,,-0.9227231985,,-19.55196916
heldout,rudder,0.4,response_dy_m,1,1,0.1389600562,-0.2415043675,,-0.05127215565,-0.1017964467,0.130087899,,0.01414572617,,-0.06541788182
heldout,rudder,0.6,peak_r_rad_s,1,1,0.3917653529,-0.3681126627,,0.0118263451,0.6256759051,-0.7154547395,,-0.04488941719,,0.05671576229
heldout,rudder,0.6,r_impulse_rad,1,1,0.1478300253,-0.0459613119,,0.05093435668,0.2853048222,-0.2821402039,,0.001582309125,,0.04935204755
heldout,rudder,0.6,psi_change_deg,1,1,10.73999042,-4.179354503,,3.280317956,19.8647141,-11.67028821,,4.097212943,,-0.8168949875
heldout,rudder,0.6,roll_coupling_phi_change_deg,1,1,-14.08465081,-9.255103476,,-11.66987714,4.436445692,-4.949026771,,-0.2562905397,,-11.4135866
heldout,rudder,0.6,response_dy_m,1,1,0.1863412912,-0.1593751996,,0.01348304578,-0.2743385323,0.08281251088,,-0.09576301071,,0.1092460565
heldout,rudder,0.8,peak_r_rad_s,1,1,1.063798579,-0.7650539163,,0.1493723313,1.636760866,-1.37832995,,0.1292154584,,0.02015687289
heldout,rudder,0.8,r_impulse_rad,1,1,0.4234237096,0.1030561731,,0.2632399414,0.5729122976,-0.4133889316,,0.07976168301,,0.1834782584
heldout,rudder,0.8,psi_change_deg,1,1,10.40283638,7.485966281,,8.944401329,32.59468173,-11.11722968,,10.73872603,,-1.794324698
heldout,rudder,0.8,roll_coupling_phi_change_deg,1,1,-9.623041989,-28.09752565,,-18.86028382,-2.046743438,-6.161771424,,-4.104257431,,-14.75602639
heldout,rudder,0.8,response_dy_m,1,1,-0.2714811022,-0.05424197848,,-0.1628615403,0.5959836333,-0.08162330208,,0.2571801656,,-0.4200417059
heldout,rudder,1,peak_r_rad_s,1,1,1.459282254,-0.6960673696,,0.3816074421,1.663287789,-1.654588302,,0.004349743259,,0.3772576989
heldout,rudder,1,r_impulse_rad,1,1,0.6227270752,-0.02226349652,,0.3002317893,0.6039129125,-0.4778865871,,0.06301316271,,0.2372186266
heldout,rudder,1,psi_change_deg,1,1,28.18265732,-4.973020396,,11.60481846,40.78169645,-20.49255309,,10.14457168,,1.460246783
heldout,rudder,1,roll_coupling_phi_change_deg,1,1,-19.06292533,-24.07750306,,-21.5702142,2.84331391,-4.686996836,,-0.9218414629,,-20.64837273
heldout,rudder,1,response_dy_m,1,1,-0.2670101382,0.002309786392,,-0.1323501759,0.115600551,-0.1799748389,,-0.03218714394,,-0.100163032
high_confidence_all,aileron,0.2,peak_p_rad_s,5,5,-0.5358330103,0.02550289154,,-0.2551650594,0.1728048067,0.6838723334,,0.42833857,,-0.6835036294
high_confidence_all,aileron,0.2,p_impulse_rad,5,5,-0.1973181673,0.02435892129,,-0.08647962299,-0.009924135804,0.3342801566,,0.1621780104,,-0.2486576334
high_confidence_all,aileron,0.2,phi_change_deg,5,5,-12.3908551,-3.095722944,,-7.743289023,-5.065635899,10.86233935,,2.898351725,,-10.64164075
high_confidence_all,aileron,0.2,yaw_coupling_psi_change_deg,5,5,6.25224852,5.805579907,,6.028914214,9.339536093,5.594212547,,7.46687432,,-1.437960106
high_confidence_all,aileron,0.2,response_dy_m,5,5,0.01422642238,0.0408926372,,0.02755952979,0.03803608972,-0.0006906907532,,0.01867269948,,0.008886830307
high_confidence_all,aileron,0.4,peak_p_rad_s,3,3,-0.4215562569,0.4958077826,,0.03712576284,-0.3098811037,0.9287387896,,0.3094288429,,-0.2723030801
high_confidence_all,aileron,0.4,p_impulse_rad,3,3,-0.2197526378,0.1672951034,,-0.02622876716,-0.1927390149,0.4400425874,,0.1236517863,,-0.1498805534
high_confidence_all,aileron,0.4,phi_change_deg,3,3,-19.72715431,4.412066907,,-7.657543703,-9.949403056,17.02001289,,3.535304919,,-11.19284862
high_confidence_all,aileron,0.4,yaw_coupling_psi_change_deg,3,3,5.814141307,6.671245781,,6.242693544,12.6788544,-1.260652105,,5.70910115,,0.5335923942
high_confidence_all,aileron,0.4,response_dy_m,3,3,0.1102920406,-0.01572566473,,0.04728318796,0.01697060602,-0.09607346162,,-0.0395514278,,0.08683461576
high_confidence_all,aileron,0.6,peak_p_rad_s,5,4,-0.8133065945,-0.1485211898,,-0.4809138922,-0.9314384527,1.253342673,,0.1609521099,,-0.6418660021
high_confidence_all,aileron,0.6,p_impulse_rad,5,4,-0.3921991165,0.01134116342,,-0.1904289765,-0.418811506,0.5757222964,,0.07845539523,,-0.2688843718
high_confidence_all,aileron,0.6,phi_change_deg,5,4,-27.76507772,2.86415237,,-12.45046267,-28.24897246,26.99474047,,-0.6271159964,,-11.82334668
high_confidence_all,aileron,0.6,yaw_coupling_psi_change_deg,5,4,9.803560868,2.744744553,,6.27415271,14.15156057,-1.337366551,,6.407097011,,-0.1329443009
high_confidence_all,aileron,0.6,response_dy_m,5,4,-0.1195059537,-0.1569968053,,-0.1382513795,0.1746457647,0.1686027494,,0.1716242571,,-0.3098756365
high_confidence_all,aileron,0.8,peak_p_rad_s,2,5,-1.070008138,0.269701181,,-0.4001534784,-0.6342341648,1.215492099,,0.2906289673,,-0.6907824457
high_confidence_all,aileron,0.8,p_impulse_rad,2,5,-0.3312841969,0.1379210711,,-0.09668156289,-0.3565637053,0.5709583776,,0.1071973361,,-0.203878899
high_confidence_all,aileron,0.8,phi_change_deg,2,5,-29.59611668,10.98839427,,-9.303861204,-28.16691797,30.11958197,,0.9763320005,,-10.2801932
high_confidence_all,aileron,0.8,yaw_coupling_psi_change_deg,2,5,5.458098432,11.87082994,,8.664464186,17.73403491,-4.273696278,,6.730169319,,1.934294868
high_confidence_all,aileron,0.8,response_dy_m,2,5,0.3062324788,-0.37589776,,-0.03483264056,-0.03015957551,0.09939659781,,0.03461851115,,-0.06945115171
high_confidence_all,aileron,1,peak_p_rad_s,3,4,-1.67979206,0.8094782362,,-0.4351569117,-1.552549006,1.071266621,,-0.2406411924,,-0.1945157193
high_confidence_all,aileron,1,p_impulse_rad,3,4,-0.6841380867,0.2495522452,,-0.2172929207,-0.6744221501,0.4546908738,,-0.1098656381,,-0.1074272826
high_confidence_all,aileron,1,phi_change_deg,3,4,-34.84641192,13.95043151,,-10.44799021,-42.55267194,14.28816348,,-14.13225423,,3.684264025
high_confidence_all,aileron,1,yaw_coupling_psi_change_deg,3,4,8.103974074,6.302606467,,7.20329027,15.50208536,-16.5244663,,-0.5111904719,,7.714480742
high_confidence_all,aileron,1,response_dy_m,3,4,-0.01406996399,-0.1214639793,,-0.06776697164,0.2133321623,-0.07432029112,,0.06950593559,,-0.1372729072
high_confidence_all,elevator,0.2,peak_q_rad_s,5,6,-1.808069199,-1.764036528,,-1.786052863,-0.25894026,-1.705960561,,-0.9824504103,,-0.8036024532
high_confidence_all,elevator,0.2,q_impulse_rad,5,6,-0.5736248502,-0.7408746342,,-0.6572497422,-0.1665458789,-0.7491604591,,-0.457853169,,-0.1993965732
high_confidence_all,elevator,0.2,theta_change_deg,5,6,-8.406008772,-17.65108042,,-13.0285446,3.415311138,-24.30786217,,-10.44627552,,-2.582269079
high_confidence_all,elevator,0.2,response_altitude_loss_m,5,6,0.4919706973,0.4902301958,,0.4911004465,0.6555149393,0.7460685188,,0.700791729,,-0.2096912825
high_confidence_all,elevator,0.2,max_abs_alpha_deg,5,6,21.16815985,15.55456907,,18.36136446,24.33269874,16.01519966,,20.1739492,,-1.81258474
high_confidence_all,elevator,0.4,peak_q_rad_s,5,4,-1.661984236,-1.888072868,,-1.775028552,-0.1325781684,-1.476460432,,-0.8045193002,,-0.9705092518
high_confidence_all,elevator,0.4,q_impulse_rad,5,4,-0.5339564798,-0.7312126378,,-0.6325845588,-0.04537051824,-0.546386709,,-0.2958786136,,-0.3367059452
high_confidence_all,elevator,0.4,theta_change_deg,5,4,-5.571260944,-19.84802273,,-12.70964184,16.49295898,-20.00095058,,-1.7539958,,-10.95564604
high_confidence_all,elevator,0.4,response_altitude_loss_m,5,4,0.4041599617,0.5915430781,,0.4978515199,0.4740997996,0.7465359807,,0.6103178901,,-0.1124663703
high_confidence_all,elevator,0.4,max_abs_alpha_deg,5,4,22.73173361,14.94252711,,18.83713036,39.70197491,14.63793724,,27.16995607,,-8.332825712
high_confidence_all,elevator,0.6,peak_q_rad_s,5,5,-1.406210267,-2.459574032,,-1.932892149,-0.2110555764,-2.303648035,,-1.257351806,,-0.6755403435
high_confidence_all,elevator,0.6,q_impulse_rad,5,5,-0.4263318459,-1.011950819,,-0.7191413327,-0.02581264764,-0.9394653205,,-0.4826389841,,-0.2365023486
high_confidence_all,elevator,0.6,theta_change_deg,5,5,0.312244873,-28.69857508,,-14.1931651,26.09238435,-23.75827935,,1.1670525,,-15.3602176
high_confidence_all,elevator,0.6,response_altitude_loss_m,5,5,0.3863192666,0.7282692263,,0.5572942465,0.4740079331,0.6587101128,,0.5663590229,,-0.009064776477
high_confidence_all,elevator,0.6,max_abs_alpha_deg,5,5,29.19048575,14.70162986,,21.9460578,53.07804923,18.53910597,,35.8085776,,-13.8625198
high_confidence_all,elevator,0.8,peak_q_rad_s,4,5,-1.35378247,-2.954886371,,-2.154334421,1.250446842,-3.105509331,,-0.9275312446,,-1.226803176
high_confidence_all,elevator,0.8,q_impulse_rad,4,5,-0.4353531068,-1.234327561,,-0.8348403341,0.3950346152,-1.120204704,,-0.3625850444,,-0.4722552896
high_confidence_all,elevator,0.8,theta_change_deg,4,5,4.860666571,-41.88100949,,-18.51017146,39.30641927,-43.73940733,,-2.216494031,,-16.29367743
high_confidence_all,elevator,0.8,response_altitude_loss_m,4,5,0.485169018,0.6210986448,,0.5531338314,0.603276597,0.6231343491,,0.613205473,,-0.06007164165
high_confidence_all,elevator,0.8,max_abs_alpha_deg,4,5,33.65292515,15.24291644,,24.4479208,63.45488386,17.73231473,,40.5935993,,-16.1456785
high_confidence_all,elevator,1,peak_q_rad_s,5,5,-1.35175199,-3.016300026,,-2.184026008,0.9079552702,-4.607150438,,-1.849597584,,-0.3344284241
high_confidence_all,elevator,1,q_impulse_rad,5,5,-0.4426785404,-1.1059683,,-0.77432342,0.1734538398,-1.327600025,,-0.5770730925,,-0.1972503275
high_confidence_all,elevator,1,theta_change_deg,5,5,-0.5385949972,-42.59874428,,-21.56866964,34.86664005,-65.09828285,,-15.1158214,,-6.452848241
high_confidence_all,elevator,1,response_altitude_loss_m,5,5,0.4703668826,0.8713553012,,0.6708610919,0.5355147119,1.005906601,,0.7707106566,,-0.09984956471
high_confidence_all,elevator,1,max_abs_alpha_deg,5,5,41.25972984,15.18923756,,28.2244837,83.12111494,19.16562513,,51.14337003,,-22.91888634
high_confidence_all,rudder,0.2,peak_r_rad_s,5,3,0.1962184954,-0.1959452199,,0.0001366377871,0.3290299277,-0.1565861644,,0.08622188162,,-0.08608524383
high_confidence_all,rudder,0.2,r_impulse_rad,5,3,0.1111260419,0.08061791185,,0.09587197689,0.1451471355,-0.0540723623,,0.04553738658,,0.05033459032
high_confidence_all,rudder,0.2,psi_change_deg,5,3,10.8299124,6.116369049,,8.473140726,14.09813575,0.9760873562,,7.537111551,,0.9360291749
high_confidence_all,rudder,0.2,roll_coupling_phi_change_deg,5,3,-8.406246886,-18.85155479,,-13.62890084,1.32144323,-0.3904295808,,0.4655068247,,-14.09440766
high_confidence_all,rudder,0.2,response_dy_m,5,3,-0.0874848412,-0.06288521433,,-0.07518502776,0.06655330412,-0.03027645561,,0.01813842426,,-0.09332345202
high_confidence_all,rudder,0.4,peak_r_rad_s,5,6,0.6100461587,0.038436329,,0.3242412438,0.5958061754,-0.5125908074,,0.041607684,,0.2826335599
high_confidence_all,rudder,0.4,r_impulse_rad,5,6,0.2281589816,0.08327352125,,0.1557162515,0.2511404914,-0.1630184671,,0.04406101218,,0.1116552393
high_confidence_all,rudder,0.4,psi_change_deg,5,6,11.28054947,1.568026114,,6.424287793,20.16433059,-3.038737977,,8.562796306,,-2.138508513
high_confidence_all,rudder,0.4,roll_coupling_phi_change_deg,5,6,-13.66430531,-22.18733999,,-17.92582265,4.356810447,-3.208251146,,0.5742796503,,-18.5001023
high_confidence_all,rudder,0.4,response_dy_m,5,6,-0.09139553602,-0.1371837583,,-0.1142896472,0.1312233169,0.07182975257,,0.1015265347,,-0.2158161819
high_confidence_all,rudder,0.6,peak_r_rad_s,5,6,0.7395267823,0.03670404456,,0.3881154134,0.8518387626,-0.9604204993,,-0.05429086834,,0.4424062818
high_confidence_all,rudder,0.6,r_impulse_rad,5,6,0.2976065772,0.04407200842,,0.1708392928,0.3158523832,-0.3405124219,,-0.01233001933,,0.1831693121
high_confidence_all,rudder,0.6,psi_change_deg,5,6,12.96771367,-1.406664966,,5.780524352,24.26583868,-11.34683885,,6.459499917,,-0.6789755659
high_confidence_all,rudder,0.6,roll_coupling_phi_change_deg,5,6,-12.73341184,-19.01470838,,-15.87406011,10.37484381,-3.36187786,,3.506482975,,-19.38054309
high_confidence_all,rudder,0.6,response_dy_m,5,6,-0.1573113634,-0.1651395339,,-0.1612254486,0.2375578419,0.08236934392,,0.1599635929,,-0.3211890416
high_confidence_all,rudder,0.8,peak_r_rad_s,5,6,0.8640338439,-0.5101143405,,0.1769597517,1.196066942,-1.178869327,,0.008598807394,,0.1683609443
high_confidence_all,rudder,0.8,r_impulse_rad,5,6,0.3511446669,-0.01392129796,,0.1686116845,0.43151988,-0.3753968237,,0.02806152816,,0.1405501563
high_confidence_all,rudder,0.8,psi_change_deg,5,6,15.68626619,-3.680902166,,6.00268201,28.14678862,-15.5810433,,6.282872659,,-0.280190649
high_confidence_all,rudder,0.8,roll_coupling_phi_change_deg,5,6,-10.34033277,-18.96503134,,-14.65268206,3.681953254,-6.868325778,,-1.593186262,,-13.05949579
high_confidence_all,rudder,0.8,response_dy_m,5,6,-0.1906792539,-0.05844554722,,-0.1245624005,0.2850846088,-0.06603139903,,0.1095266049,,-0.2340890054
high_confidence_all,rudder,1,peak_r_rad_s,5,5,0.8856152733,-0.361182486,,0.2622163936,1.191384312,-1.607951443,,-0.2082835655,,0.4704999591
high_confidence_all,rudder,1,r_impulse_rad,5,5,0.3651506736,0.01106337694,,0.1881070253,0.4423643276,-0.4713583695,,-0.01449702095,,0.2026040462
high_confidence_all,rudder,1,psi_change_deg,5,5,15.8410111,-4.942246942,,5.449382079,28.09319467,-22.40479573,,2.844199469,,2.60518261
high_confidence_all,rudder,1,roll_coupling_phi_change_deg,5,5,-5.060677128,-21.54901542,,-13.30484627,7.901374258,-5.059704778,,1.42083474,,-14.72568101
high_confidence_all,rudder,1,response_dy_m,5,5,-0.06148560931,-0.08929343919,,-0.07538952425,0.1573075249,-0.1176420149,,0.01983275501,,-0.09522227926
high_confidence_train,aileron,0.2,peak_p_rad_s,4,4,-0.7498170379,-0.117436577,,-0.4336268075,0.03526100437,0.6878752785,,0.3615681415,,-0.7951949489
high_confidence_train,aileron,0.2,p_impulse_rad,4,4,-0.2353559692,-0.007841430762,,-0.1215987,-0.047457809,0.3364891842,,0.1445156876,,-0.2661143875
high_confidence_train,aileron,0.2,phi_change_deg,4,4,-10.62635695,-4.2817537,,-7.454055325,-6.689780899,10.31169686,,1.810957981,,-9.265013306
high_confidence_train,aileron,0.2,yaw_coupling_psi_change_deg,4,4,5.595474062,6.272877973,,5.934176017,8.097025634,5.477299193,,6.787162414,,-0.8529863962
high_confidence_train,aileron,0.2,response_dy_m,4,4,0.03910374937,0.03842230828,,0.03876302882,0.01976892208,-0.01212420626,,0.003822357907,,0.03494067092
high_confidence_train,aileron,0.4,peak_p_rad_s,3,2,-0.4215562569,0.1725138895,,-0.1245211837,-0.3098811037,0.9985459031,,0.3443323997,,-0.4688535834
high_confidence_train,aileron,0.4,p_impulse_rad,3,2,-0.2197526378,0.02928691225,,-0.09523286276,-0.1927390149,0.4758617911,,0.1415613881,,-0.2367942509
high_confidence_train,aileron,0.4,phi_change_deg,3,2,-19.72715431,1.399621072,,-9.163766621,-9.949403056,19.65712649,,4.853861715,,-14.01762834
high_confidence_train,aileron,0.4,yaw_coupling_psi_change_deg,3,2,5.814141307,11.52738381,,8.670762557,12.6788544,0.7450333667,,6.711943886,,1.958818671
high_confidence_train,aileron,0.4,response_dy_m,3,2,0.1102920406,-0.08601673145,,0.0121376546,0.01697060602,-0.08336800529,,-0.03319869963,,0.04533635423
high_confidence_train,aileron,0.6,peak_p_rad_s,4,4,-0.6480125408,-0.1485211898,,-0.3982668653,-0.8313237661,1.253342673,,0.2110094532,,-0.6092763185
high_confidence_train,aileron,0.6,p_impulse_rad,4,4,-0.3558729459,0.01134116342,,-0.1722658912,-0.3624583791,0.5757222964,,0.1066319587,,-0.2788978499
high_confidence_train,aileron,0.6,phi_change_deg,4,4,-26.90229419,2.86415237,,-12.01907091,-24.76965784,26.99474047,,1.112541314,,-13.13161222
high_confidence_train,aileron,0.6,yaw_coupling_psi_change_deg,4,4,9.618719009,2.744744553,,6.181731781,15.45325544,-1.337366551,,7.057944444,,-0.8762126633
high_confidence_train,aileron,0.6,response_dy_m,4,4,-0.1246327573,-0.1569968053,,-0.1408147813,0.1946254,0.1686027494,,0.1816140747,,-0.322428856
high_confidence_train,aileron,0.8,peak_p_rad_s,1,4,-0.8784194901,0.4247984261,,-0.226810532,-1.713221223,1.243114765,,-0.235053229,,0.008242697022
high_confidence_train,aileron,0.8,p_impulse_rad,1,4,-0.1676490051,0.1901985806,,0.01127478772,-0.7525422054,0.5930493882,,-0.07974640859,,0.09102119631
high_confidence_train,aileron,0.8,phi_change_deg,1,4,-26.14873977,14.8116277,,-5.668556035,-52.2937723,33.41530424,,-9.439234031,,3.770677997
high_confidence_train,aileron,0.8,yaw_coupling_psi_change_deg,1,4,0.9632850744,13.78416503,,7.37372505,10.07954001,-2.690145436,,3.694697286,,3.679027763
high_confidence_train,aileron,0.8,response_dy_m,1,4,0.4846975684,-0.4589349915,,0.01288128849,-0.049714842,0.12962711,,0.03995613402,,-0.02707484552
high_confidence_train,aileron,1,peak_p_rad_s,2,3,-1.803843912,0.9207296002,,-0.4415571561,-1.377888218,1.121552127,,-0.1281680459,,-0.3133891102
high_confidence_train,aileron,1,p_impulse_rad,2,3,-0.7391092117,0.3039586631,,-0.2175752743,-0.5997483355,0.4701154364,,-0.06481644952,,-0.1527588248
high_confidence_train,aileron,1,phi_change_deg,2,3,-34.43175724,13.63069224,,-10.4005325,-36.75122603,16.19087647,,-10.28017478,,-0.120357717
high_confidence_train,aileron,1,yaw_coupling_psi_change_deg,2,3,11.25175424,6.024372983,,8.638063613,19.18962951,-15.98846283,,1.600583339,,7.037480274
high_confidence_train,aileron,1,response_dy_m,2,3,-0.1307227788,-0.03449019928,,-0.08260648906,0.3099615322,-0.1042203131,,0.1028706095,,-0.1854770986
high_confidence_train,elevator,0.2,peak_q_rad_s,5,5,-1.808069199,-1.710247987,,-1.759158593,-0.25894026,-1.571031517,,-0.9149858884,,-0.844172705
high_confidence_train,elevator,0.2,q_impulse_rad,5,5,-0.5736248502,-0.7195007869,,-0.6465628186,-0.1665458789,-0.6745995873,,-0.4205727331,,-0.2259900855
high_confidence_train,elevator,0.2,theta_change_deg,5,5,-8.406008772,-17.51602742,,-12.9610181,3.415311138,-25.40851871,,-10.99660379,,-1.964414312
high_confidence_train,elevator,0.2,response_altitude_loss_m,5,5,0.4919706973,0.5102945341,,0.5011326157,0.6555149393,0.7983640762,,0.7269395077,,-0.225806892
high_confidence_train,elevator,0.2,max_abs_alpha_deg,5,5,21.16815985,15.36001982,,18.26408984,24.33269874,15.196847,,19.76477287,,-1.500683032
high_confidence_train,elevator,0.4,peak_q_rad_s,4,3,-1.593265123,-1.866268424,,-1.729766774,-0.3796030287,-2.086016794,,-1.232809912,,-0.4969568623
high_confidence_train,elevator,0.4,q_impulse_rad,4,3,-0.5185140249,-0.751626854,,-0.6350704394,-0.1450213586,-0.7697774625,,-0.4573994105,,-0.1776710289
high_confidence_train,elevator,0.4,theta_change_deg,4,3,-5.271969621,-20.86411943,,-13.06804452,16.78357717,-26.99048302,,-5.103452925,,-7.964591599
high_confidence_train,elevator,0.4,response_altitude_loss_m,4,3,0.4173945698,0.6149785831,,0.5161865764,0.4759191947,0.7917234836,,0.6338213391,,-0.1176347627
high_confidence_train,elevator,0.4,max_abs_alpha_deg,4,3,22.6536103,15.23881288,,18.94621159,41.09166729,15.38973884,,28.24070307,,-9.294491476
high_confidence_train,elevator,0.6,peak_q_rad_s,4,5,-1.490631874,-2.459574032,,-1.975102953,-0.1029240988,-2.303648035,,-1.203286067,,-0.7718168858
high_confidence_train,elevator,0.6,q_impulse_rad,4,5,-0.4544138253,-1.011950819,,-0.7331823224,0.01169712919,-0.9394653205,,-0.4638840956,,-0.2692982267
high_confidence_train,elevator,0.6,theta_change_deg,4,5,-0.2828058165,-28.69857508,,-14.49069045,26.1291284,-23.75827935,,1.185424527,,-15.67611498
high_confidence_train,elevator,0.6,response_altitude_loss_m,4,5,0.3821714692,0.7282692263,,0.5552203478,0.4709887363,0.6587101128,,0.5648494245,,-0.009629076736
high_confidence_train,elevator,0.6,max_abs_alpha_deg,4,5,28.81376435,14.70162986,,21.75769711,52.64863784,18.53910597,,35.59387191,,-13.8361748
high_confidence_train,elevator,0.8,peak_q_rad_s,3,5,-1.424191106,-2.954886371,,-2.189538738,1.387373511,-3.105509331,,-0.8590679099,,-1.330470828
high_confidence_train,elevator,0.8,q_impulse_rad,3,5,-0.472531211,-1.234327561,,-0.8534293862,0.4622690716,-1.120204704,,-0.3289678162,,-0.52446157
high_confidence_train,elevator,0.8,theta_change_deg,3,5,2.571723342,-41.88100949,,-19.65464307,37.19405924,-43.73940733,,-3.272674047,,-16.38196903
high_confidence_train,elevator,0.8,response_altitude_loss_m,3,5,0.4868717879,0.6210986448,,0.5539852164,0.6104673062,0.6231343491,,0.6168008276,,-0.06281561125
high_confidence_train,elevator,0.8,max_abs_alpha_deg,3,5,34.69935049,15.24291644,,24.97113347,61.55356985,17.73231473,,39.64294229,,-14.67180882
high_confidence_train,elevator,1,peak_q_rad_s,4,4,-1.400935473,-3.10304509,,-2.251990282,0.9109578634,-4.727016532,,-1.908029334,,-0.3439609476
high_confidence_train,elevator,1,q_impulse_rad,4,4,-0.4875116801,-1.128139255,,-0.8078254674,0.1784216332,-1.403797341,,-0.6126878537,,-0.1951376137
high_confidence_train,elevator,1,theta_change_deg,4,4,-2.61976154,-43.18332959,,-22.90154556,34.17372857,-64.89911694,,-15.36269419,,-7.53885138
high_confidence_train,elevator,1,response_altitude_loss_m,4,4,0.4619747897,0.9074578519,,0.6847163208,0.5204039147,1.040974972,,0.7806894431,,-0.09597312231
high_confidence_train,elevator,1,max_abs_alpha_deg,4,4,40.48615593,15.52218393,,28.00416993,83.96035931,20.29450923,,52.12743427,,-24.12326434
high_confidence_train,rudder,0.2,peak_r_rad_s,5,2,0.1962184954,0.08736063582,,0.1417895656,0.3290299277,-0.33932739,,-0.005148731143,,0.1469382968
high_confidence_train,rudder,0.2,r_impulse_rad,5,2,0.1111260419,0.1249147014,,0.1180203717,0.1451471355,-0.1051617811,,0.0199926772,,0.09802769445
